-0.235,-0.114,-0.015,-0.217,-0.135,-0.027,-0.175,-0.087,-0.010,-0.140,-0.073,-0.007,-0.124,-0.046,-0.066,-0.076,-0.031,-0.060,-0.094,-0.041,-0.028,-0.101,-0.024,-0.028,-0.105,0.006,-0.061,-0.144,0.047,-0.071,-0.189,0.032,-0.100,-0.199,-0.010,-0.063,-0.149,-0.053,-0.048,-0.141,-0.030,-0.031,-0.095,-0.003,-0.016,-0.098,0.034,-0.059,-0.144,0.023,-0.043,-0.156,0.032,0.015,-0.174,0.034,0.061,-0.158,0.004,0.032,-0.139,-0.000,0.004,-0.120,-0.003,-0.018,-0.117,0.012,0.044,-0.116,0.009,0.060,-4.556,0.671,8.182,Wrist
-0.073,-0.021,-0.011,-0.080,-0.048,-0.062,-0.042,-0.061,-0.094,-0.031,0.010,-0.065,-0.061,0.020,-0.041,-0.110,-0.024,-0.078,-0.115,-0.051,-0.077,-0.107,-0.052,-0.107,-0.065,-0.073,-0.080,-0.059,-0.079,-0.022,-0.075,-0.096,0.001,-0.061,-0.142,-0.015,-0.060,-0.200,-0.013,-0.054,-0.201,-0.023,-0.069,-0.183,-0.003,-0.099,-0.142,-0.005,-0.086,-0.133,0.047,-0.052,-0.109,0.016,-0.018,-0.078,-0.037,0.010,-0.067,0.034,-0.021,-0.140,0.076,-0.022,-0.192,-0.016,-0.036,-0.149,0.012,-0.004,-0.133,0.091,-4.521,0.760,8.169,Wrist
0.096,0.059,-0.091,0.094,0.049,-0.069,0.025,0.019,-0.060,-0.035,-0.004,-0.092,-0.069,-0.031,-0.123,-0.068,-0.035,-0.095,-0.059,-0.019,-0.036,-0.020,-0.006,-0.139,-0.011,0.001,-0.205,0.013,0.029,-0.173,0.002,0.035,-0.057,-0.053,-0.014,-0.053,-0.103,-0.105,-0.120,-0.124,-0.116,-0.168,-0.075,-0.057,-0.141,0.029,0.026,-0.105,0.116,0.092,-0.085,0.134,0.107,-0.037,0.121,0.078,-0.094,0.056,0.029,-0.155,-0.057,-0.048,-0.073,-0.179,-0.107,-0.057,-0.190,-0.114,-0.054,-0.123,-0.007,-0.030,-4.558,0.464,8.156,Wrist
-0.051,-0.103,-0.135,0.028,-0.084,-0.147,0.068,-0.020,-0.145,0.104,0.120,-0.208,0.071,0.124,-0.071,-0.044,-0.026,-0.064,-0.074,-0.092,-0.149,-0.053,-0.026,-0.099,-0.010,0.001,-0.130,0.086,0.040,-0.086,0.159,0.096,-0.035,0.151,0.058,-0.075,0.058,0.035,-0.083,0.008,-0.002,-0.020,-0.011,-0.039,0.016,0.005,-0.081,0.029,0.005,-0.111,0.041,0.007,-0.101,0.030,-0.039,-0.075,0.069,-0.060,-0.055,0.041,-0.060,-0.070,0.059,-0.051,-0.084,0.082,-0.034,-0.073,0.034,0.003,-0.064,0.051,-4.432,0.529,8.216,Wrist
-0.082,-0.193,-0.073,-0.089,-0.113,-0.086,-0.037,-0.053,-0.104,0.030,-0.036,-0.097,0.099,-0.016,-0.069,-0.041,-0.153,-0.027,-0.142,-0.222,-0.086,-0.161,-0.214,-0.099,-0.118,-0.125,-0.055,-0.111,-0.140,0.005,-0.079,-0.160,-0.051,-0.065,-0.162,-0.040,-0.038,-0.144,0.016,-0.021,-0.133,0.015,0.013,-0.118,0.018,0.049,-0.131,0.014,0.071,-0.156,-0.014,0.041,-0.141,0.016,0.058,-0.074,-0.004,0.029,-0.131,0.048,0.029,-0.132,0.056,0.016,-0.120,0.049,-0.026,-0.134,0.059,-0.037,-0.167,-0.016,-4.478,0.734,8.149,Wrist
0.043,0.095,0.034,-0.009,0.015,0.017,-0.084,-0.040,-0.008,-0.127,-0.055,-0.015,-0.162,-0.016,-0.034,-0.223,-0.056,0.024,-0.221,-0.073,0.058,-0.187,-0.141,0.066,-0.139,-0.102,0.006,-0.139,-0.006,-0.074,-0.148,0.060,-0.061,-0.086,0.081,-0.034,-0.015,0.086,-0.012,0.031,0.087,0.005,0.011,0.055,-0.010,-0.027,0.001,0.037,-0.084,-0.043,0.035,-0.124,-0.078,-0.009,-0.114,-0.105,-0.037,-0.095,-0.087,0.010,-0.073,-0.084,0.060,-0.063,-0.036,0.036,-0.039,-0.042,-0.021,-0.019,-0.063,-0.024,-4.486,0.652,8.078,Wrist
0.053,0.007,0.008,0.093,0.045,0.014,0.100,0.071,0.013,0.030,0.061,0.083,-0.038,-0.014,0.073,-0.064,0.008,0.095,-0.046,0.024,0.106,0.009,0.027,0.152,0.025,0.055,0.110,0.032,0.046,0.156,0.000,-0.021,0.182,0.032,-0.093,0.182,0.042,-0.039,0.155,0.097,0.034,0.199,0.117,0.049,0.204,0.103,-0.010,0.159,0.140,0.006,0.153,0.102,0.041,0.213,0.003,-0.029,0.232,-0.047,-0.069,0.164,-0.058,-0.102,0.198,-0.028,-0.084,0.195,0.003,-0.060,0.118,0.039,-0.014,0.141,-4.382,0.384,8.237,Wrist
-0.146,-0.020,-0.009,-0.126,-0.022,-0.040,-0.115,-0.002,-0.025,-0.088,0.001,-0.030,-0.061,0.020,-0.028,-0.045,0.041,-0.040,-0.080,0.015,-0.068,-0.116,-0.039,-0.046,-0.159,-0.108,-0.027,-0.140,-0.112,0.008,-0.076,-0.063,-0.015,-0.013,-0.008,-0.053,0.012,0.018,-0.029,0.005,-0.019,0.010,-0.029,-0.066,0.034,-0.072,-0.096,0.045,-0.060,-0.097,-0.005,-0.014,-0.074,-0.043,0.003,-0.073,-0.016,-0.014,-0.079,-0.007,-0.044,-0.097,-0.014,-0.058,-0.096,-0.004,-0.042,-0.066,0.017,-0.023,-0.064,0.016,-4.384,0.134,8.203,Wrist
0.003,0.068,0.028,0.005,0.041,0.043,-0.052,0.016,0.028,-0.049,0.023,0.041,-0.025,0.043,0.029,-0.002,0.039,0.005,0.027,0.055,0.043,0.033,0.026,0.092,0.047,0.020,0.059,0.064,0.047,0.056,0.118,0.069,0.114,0.128,0.077,0.099,0.103,0.056,0.111,0.050,0.005,0.171,-0.033,-0.028,0.172,-0.108,-0.002,0.155,-0.112,-0.012,0.195,-0.097,-0.041,0.198,-0.062,-0.048,0.236,-0.022,-0.008,0.208,0.006,0.019,0.208,0.051,0.050,0.200,0.047,0.031,0.204,0.057,-0.001,0.223,-4.336,0.435,8.301,Wrist
-0.013,0.023,-0.061,-0.047,-0.017,-0.082,-0.045,-0.009,-0.122,-0.009,0.052,-0.080,0.052,0.077,-0.089,0.072,0.049,-0.049,0.121,0.054,-0.013,0.162,0.070,0.008,0.166,0.026,0.024,0.130,-0.020,0.033,0.042,-0.055,0.083,-0.031,-0.086,0.086,-0.078,-0.100,0.123,-0.040,-0.117,0.101,-0.022,-0.098,0.100,-0.021,-0.095,0.105,-0.034,-0.078,0.123,-0.017,-0.072,0.068,-0.006,-0.070,0.008,0.008,-0.050,0.030,0.020,-0.025,0.050,0.028,-0.013,0.036,0.072,-0.006,-0.005,0.103,0.011,0.018,-4.292,0.372,8.217,Wrist
0.005,0.008,-0.084,0.048,0.027,-0.101,0.071,-0.003,-0.058,0.069,0.001,-0.032,0.045,0.006,-0.065,0.027,-0.035,-0.038,0.046,-0.042,-0.005,0.073,-0.034,-0.004,0.039,-0.054,-0.017,0.014,-0.092,0.036,0.030,-0.073,0.068,0.056,-0.072,0.045,0.095,-0.070,0.017,0.118,-0.045,0.029,0.097,-0.042,0.076,0.070,-0.075,0.062,0.070,-0.093,0.074,0.061,-0.084,0.061,0.078,-0.067,0.031,0.053,-0.065,0.038,0.001,-0.084,0.072,-0.054,-0.089,0.098,-0.111,-0.091,0.047,-0.089,-0.066,0.015,-4.444,0.331,8.232,Wrist
-0.176,-0.072,-0.012,-0.163,-0.039,-0.085,-0.080,0.032,-0.120,-0.017,0.055,-0.111,0.002,0.101,-0.067,-0.021,0.064,-0.032,-0.064,0.019,-0.045,-0.112,0.004,-0.065,-0.148,-0.015,-0.035,-0.148,-0.021,0.014,-0.126,-0.020,0.061,-0.098,0.014,0.056,-0.041,0.025,0.055,0.008,0.028,0.038,0.011,0.028,0.038,-0.030,-0.018,0.029,-0.083,-0.020,0.059,-0.089,-0.036,0.063,-0.102,-0.015,0.036,-0.081,-0.003,-0.009,-0.057,-0.018,0.022,-0.061,0.004,0.025,-0.074,-0.005,0.034,-4.320,0.503,8.309,-4.322,0.483,8.303,Wrist
0.054,0.003,0.094,0.067,0.021,0.082,0.053,-0.016,0.018,0.034,-0.040,0.074,-0.051,-0.067,0.262,-0.084,-0.091,0.189,-0.075,-0.115,0.135,-0.039,-0.111,0.178,0.031,-0.076,0.226,0.066,-0.040,0.230,0.089,-0.030,0.215,0.073,-0.023,0.194,0.021,-0.044,0.168,-0.038,-0.061,0.163,-0.048,-0.070,0.123,-0.041,-0.041,0.132,0.013,0.009,0.142,0.024,0.005,0.164,-0.026,0.001,0.157,-0.084,-0.044,0.194,-0.123,-0.082,0.180,-0.108,-0.089,0.158,-0.039,-0.053,0.136,0.036,0.001,0.145,-4.232,0.628,8.313,Wrist
0.040,0.010,-0.052,0.081,0.032,-0.043,0.140,0.073,-0.064,0.157,0.074,-0.033,0.118,0.024,0.014,0.064,0.005,-0.029,0.027,0.011,-0.055,0.044,0.028,-0.034,0.082,0.060,-0.018,0.153,0.085,-0.025,0.172,0.061,-0.019,0.137,0.040,0.024,0.077,-0.025,0.022,0.021,-0.044,0.003,-0.014,-0.069,-0.007,0.001,-0.069,0.048,0.057,-0.028,0.085,0.107,0.061,0.060,0.146,0.062,0.028,0.132,0.038,0.022,0.136,-0.008,0.022,0.114,-0.040,0.057,0.108,-0.008,0.075,0.105,-0.005,0.081,-4.225,0.506,8.327,Wrist
0.189,0.135,0.030,0.220,0.149,0.016,0.225,0.111,0.079,0.253,0.102,0.113,0.268,0.087,0.116,0.285,0.108,0.092,0.267,0.151,0.136,0.251,0.131,0.200,0.195,0.068,0.177,0.136,0.038,0.118,0.086,0.042,0.108,0.047,0.058,0.119,0.060,0.070,0.177,0.070,0.056,0.126,0.132,0.082,0.067,0.156,0.113,0.051,0.203,0.137,0.041,0.246,0.142,0.056,0.260,0.114,0.065,0.299,0.113,0.061,0.332,0.138,0.048,0.312,0.183,0.042,0.252,0.164,0.033,0.168,0.131,0.037,-4.295,0.439,8.284,Wrist
