-0.099,-0.045,0.010,-0.108,-0.041,0.025,-0.066,-0.062,0.013,-0.022,-0.065,-0.005,0.028,-0.047,-0.008,0.049,-0.049,-0.005,0.073,-0.057,0.007,0.041,-0.076,0.017,-0.018,-0.070,0.015,-0.037,-0.067,0.010,-0.031,-0.062,0.004,-0.004,-0.057,-0.004,0.014,-0.047,-0.015,0.012,-0.020,-0.010,0.009,-0.029,-0.005,0.011,-0.035,0.001,0.007,-0.028,-0.005,0.006,-0.016,-0.010,0.005,-0.025,-0.012,0.005,-0.034,-0.016,0.009,-0.037,-0.022,0.017,-0.031,-0.009,0.002,-0.028,-0.015,-0.012,-0.027,-0.016,-0.008,-0.051,-0.022,Palm
-0.100,-0.052,0.000,-0.062,-0.053,-0.009,-0.004,-0.046,-0.020,0.076,-0.052,-0.027,0.101,-0.025,-0.027,0.093,-0.020,-0.019,0.027,-0.046,-0.013,-0.047,-0.027,-0.011,-0.052,-0.042,-0.010,-0.042,-0.044,-0.012,0.013,-0.031,-0.016,0.035,-0.036,-0.020,0.020,-0.034,-0.014,0.000,-0.016,-0.007,-0.026,-0.024,-0.004,-0.036,-0.027,-0.002,-0.034,-0.024,-0.006,-0.006,-0.021,-0.011,0.003,-0.017,-0.009,0.005,-0.030,-0.005,-0.012,-0.036,0.005,-0.016,-0.042,0.005,-0.008,-0.045,0.012,0.000,-0.042,0.017,-0.011,-0.045,0.016,Palm
-0.077,-0.058,-0.006,-0.050,-0.073,-0.018,-0.036,-0.055,-0.013,0.019,-0.060,-0.027,0.093,-0.034,-0.024,0.105,-0.031,-0.014,0.047,-0.023,-0.013,-0.015,-0.019,-0.010,-0.057,-0.042,-0.018,-0.041,-0.056,-0.015,-0.007,-0.058,-0.011,0.024,-0.039,-0.010,0.029,-0.029,-0.013,0.012,-0.025,-0.015,0.009,-0.019,-0.015,-0.005,-0.030,-0.012,-0.025,-0.030,-0.014,-0.031,-0.032,-0.013,-0.003,-0.031,-0.019,0.012,-0.036,-0.022,0.011,-0.041,-0.016,0.013,-0.041,-0.018,-0.005,-0.039,-0.014,-0.018,-0.041,-0.018,-0.008,-0.047,-0.022,Palm
-0.125,-0.062,0.011,-0.053,-0.062,0.012,0.002,-0.054,-0.000,0.001,-0.059,-0.008,0.018,-0.045,-0.017,0.045,-0.022,-0.015,0.040,-0.020,-0.012,0.020,-0.029,-0.002,-0.024,-0.041,0.010,-0.024,-0.029,0.007,0.009,-0.046,-0.001,0.012,-0.060,-0.001,0.018,-0.049,-0.004,0.026,-0.040,-0.004,-0.002,-0.050,-0.008,-0.014,-0.036,-0.005,-0.013,-0.039,-0.002,0.016,-0.041,-0.006,0.026,-0.035,-0.010,0.011,-0.028,-0.009,-0.024,-0.025,-0.013,-0.023,-0.048,-0.020,-0.009,-0.051,-0.016,0.020,-0.027,0.008,0.006,-0.037,-0.014,Palm
-0.081,-0.050,-0.006,-0.025,-0.034,-0.011,-0.004,-0.036,-0.011,0.017,-0.052,-0.025,0.049,-0.047,-0.027,0.063,-0.028,-0.019,0.064,-0.025,-0.014,0.015,-0.035,-0.005,-0.027,-0.022,-0.013,-0.036,-0.038,-0.016,-0.017,-0.048,-0.013,-0.000,-0.054,-0.016,0.002,-0.039,-0.009,0.007,-0.043,-0.011,0.012,-0.037,-0.008,0.002,-0.044,-0.012,-0.020,-0.030,-0.013,-0.012,-0.029,-0.012,-0.001,-0.038,-0.012,-0.014,-0.040,-0.014,-0.005,-0.041,-0.013,0.009,-0.025,0.005,-0.011,-0.031,0.001,-0.020,-0.039,-0.012,-0.014,-0.029,-0.007,Palm
-0.061,-0.049,-0.006,-0.031,-0.057,-0.019,-0.023,-0.030,-0.018,-0.013,-0.036,-0.020,0.019,-0.028,-0.031,0.079,-0.042,-0.018,0.104,-0.046,-0.014,0.037,-0.047,-0.006,-0.034,-0.038,-0.008,-0.052,-0.045,-0.017,-0.042,-0.053,-0.021,-0.013,-0.050,-0.018,0.026,-0.039,-0.017,0.025,-0.035,-0.020,0.016,-0.013,-0.023,-0.002,-0.016,-0.014,-0.020,-0.024,-0.017,-0.027,-0.035,-0.021,-0.020,-0.042,-0.020,0.008,-0.033,-0.018,0.028,-0.025,-0.013,0.019,-0.035,-0.010,0.014,-0.032,-0.011,-0.020,-0.042,-0.017,-0.007,-0.041,-0.010,Palm
-0.062,-0.051,-0.007,-0.030,-0.057,-0.013,-0.011,-0.055,-0.016,0.022,-0.038,-0.019,0.053,-0.027,-0.018,0.078,-0.028,-0.011,0.054,-0.043,-0.003,-0.026,-0.036,-0.003,-0.037,-0.028,0.005,-0.028,-0.049,-0.004,-0.006,-0.047,-0.009,0.019,-0.040,-0.012,-0.002,-0.019,-0.001,-0.012,-0.029,-0.001,-0.016,-0.043,-0.004,-0.009,-0.034,-0.003,-0.006,-0.032,-0.002,-0.008,-0.025,0.003,0.004,-0.029,0.002,-0.006,-0.036,-0.007,-0.025,-0.030,-0.012,-0.011,-0.038,-0.013,-0.004,-0.019,-0.002,-0.005,-0.042,-0.007,0.002,-0.022,-0.003,Palm
-0.082,-0.051,-0.002,-0.037,-0.049,-0.009,0.004,-0.073,-0.013,0.026,-0.056,-0.022,0.039,-0.044,-0.018,0.024,-0.034,-0.020,0.015,-0.038,-0.025,0.023,-0.041,-0.016,-0.017,-0.064,-0.018,-0.035,-0.040,-0.015,-0.024,-0.032,-0.007,-0.004,-0.042,-0.013,0.014,-0.042,-0.020,0.013,-0.035,-0.020,0.004,-0.022,-0.020,-0.011,-0.029,-0.005,-0.017,-0.036,-0.010,0.000,-0.047,-0.020,0.023,-0.044,-0.010,0.032,-0.036,-0.008,0.017,-0.044,-0.003,-0.002,-0.050,-0.013,-0.007,-0.045,-0.022,-0.001,-0.040,-0.012,-0.007,-0.033,-0.020,Palm
-0.052,-0.039,0.002,-0.054,-0.034,-0.006,-0.033,-0.028,-0.008,-0.001,-0.049,-0.009,0.041,-0.046,-0.011,0.050,-0.034,-0.012,0.059,-0.028,-0.009,0.007,-0.040,-0.001,-0.036,-0.042,-0.006,-0.029,-0.050,0.001,-0.015,-0.042,-0.006,-0.018,-0.046,-0.022,0.011,-0.031,-0.024,0.020,-0.025,-0.016,-0.012,-0.023,-0.013,-0.031,-0.038,-0.011,-0.028,-0.036,-0.018,0.030,-0.033,-0.016,0.036,-0.036,-0.013,0.019,-0.043,-0.011,-0.005,-0.046,-0.017,-0.028,-0.033,-0.018,-0.029,-0.039,-0.019,-0.011,-0.039,-0.013,0.010,-0.038,-0.016,Palm
-0.049,-0.038,-0.001,-0.047,-0.043,-0.003,-0.038,-0.041,-0.015,-0.024,-0.035,-0.012,0.009,-0.031,-0.017,0.026,-0.042,-0.019,0.051,-0.039,-0.013,0.027,-0.052,-0.009,-0.028,-0.027,-0.005,-0.026,-0.045,0.001,-0.015,-0.047,-0.001,0.002,-0.044,-0.002,0.016,-0.042,-0.002,0.019,-0.031,-0.006,0.009,-0.022,-0.009,-0.004,-0.020,-0.008,-0.027,-0.030,-0.009,-0.025,-0.036,-0.006,-0.011,-0.037,-0.003,0.007,-0.020,-0.007,0.001,-0.027,-0.006,-0.006,-0.035,-0.009,-0.011,-0.040,-0.003,-0.014,-0.054,0.003,-0.001,-0.049,0.001,Palm
